2002-05-24,50.705002
2002-05-28,50.395000
2002-05-29,50.115002
2002-05-30,49.965000
2002-05-31,49.974998
2002-06-03,48.750000
2002-06-04,48.674999
2002-06-05,49.209999
2002-06-06,48.285000
2002-06-07,48.355000
2002-06-10,48.439999
2002-06-11,47.619999
2002-06-12,47.855000
2002-06-13,47.349998
2002-06-14,47.240002
2002-06-17,48.599998
2002-06-18,48.650002
2002-06-19,47.895000
2002-06-20,47.285000
2002-06-21,46.505001
2002-06-24,46.535000
2002-06-25,45.680000
2002-06-26,45.549999
2002-06-27,46.314999
2002-06-28,46.400002
2002-07-01,45.240002
2002-07-02,44.310001
2002-07-03,44.529999
2002-07-05,46.195000
2002-07-08,45.490002
2002-07-09,44.365002
2002-07-10,43.009998
2002-07-11,43.325001
2002-07-12,43.224998
2002-07-15,42.799999
2002-07-16,42.259998
2002-07-17,42.485001
2002-07-18,41.235001
2002-07-19,39.849998
2002-07-22,38.709999
2002-07-23,37.599998
2002-07-24,39.799999
2002-07-25,39.465000
2002-07-26,40.000000
2002-07-29,42.220001
2002-07-30,42.430000
2002-07-31,42.529999
2002-08-01,41.439999
2002-08-02,40.474998
2002-08-05,39.125000
2002-08-06,40.400002
2002-08-07,41.035000
2002-08-08,42.325001
2002-08-09,42.400002
2002-08-12,42.299999
2002-08-13,41.375000
2002-08-14,42.950001
2002-08-15,43.400002
2002-08-16,43.375000
2002-08-19,44.419998
2002-08-20,43.849998
2002-08-21,44.494999
2002-08-22,44.980000
2002-08-23,44.075001
2002-08-26,44.375000
2002-08-27,43.654999
2002-08-28,42.959999
2002-08-29,43.000000
2002-08-30,42.855000
2002-09-03,41.185001
2002-09-04,41.869999
2002-09-05,41.349998
2002-09-06,42.099998
2002-09-09,42.430000
2002-09-10,42.724998
2002-09-11,42.674999
2002-09-12,41.700001
2002-09-13,41.799999
2002-09-16,41.849998
2002-09-17,41.090000
2002-09-18,40.820000
2002-09-19,39.770000
2002-09-20,39.770000
2002-09-23,39.345001
2002-09-24,38.799999
2002-09-25,39.570000
2002-09-26,40.230000
2002-09-27,39.005001
2002-09-30,38.375000
2002-10-01,39.814999
2002-10-02,38.875000
2002-10-03,38.450001
2002-10-04,37.660000
2002-10-07,36.849998
2002-10-08,37.375000
2002-10-09,36.400002
2002-10-10,37.500000
2002-10-11,39.115002
2002-10-14,39.325001
2002-10-15,41.075001
2002-10-16,40.139999
2002-10-17,41.020000
2002-10-18,41.185001
2002-10-21,41.924999
2002-10-22,41.400002
2002-10-23,41.674999
2002-10-24,41.125000
2002-10-25,41.919998
2002-10-28,41.470001
2002-10-29,41.150002
2002-10-30,41.455002
2002-10-31,41.250000
2002-11-01,42.099998
2002-11-04,42.369999
2002-11-05,42.625000
2002-11-06,43.200001
2002-11-07,42.200001
2002-11-08,41.700001
2002-11-11,40.974998
2002-11-12,41.169998
2002-11-13,41.250000
2002-11-14,42.235001
2002-11-15,42.500000
2002-11-18,42.110001
2002-11-19,41.965000
2002-11-20,42.770000
2002-11-21,43.645000
2002-11-22,43.549999
2002-11-25,43.625000
2002-11-26,42.799999
2002-11-27,44.000000
2002-11-29,43.724998
2002-12-02,43.865002
2002-12-03,43.174999
2002-12-04,43.060001
2002-12-05,42.575001
2002-12-06,42.759998
2002-12-09,41.750000
2002-12-10,42.474998
2002-12-11,42.549999
2002-12-12,42.400002
2002-12-13,41.750000
2002-12-16,42.750000
2002-12-17,42.410000
2002-12-18,41.805000
2002-12-19,41.549999
2002-12-20,42.035000
